Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Winter,10/30/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2381,1.9%,46,68,3120,5,21311,48,16,12
Winter,10/31/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1610,1.8%,28,57,1625,6,45150,80,8,15
Winter,11/1/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1934,1.3%,26,41,1043,9,20299,54,10,14
Winter,11/2/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1827,1.8%,33,40,1301,6,30919,105,6,9
Winter,11/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2345,1.6%,37,133,4848,2,17193,55,10,18
Winter,11/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2312,1.7%,40,83,3323,6,35253,57,10,20
Winter,11/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2438,1.5%,37,38,1402,8,5635,36,5,17
Winter,11/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1642,1.6%,26,49,1283,5,33664,65,11,14
Winter,11/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2179,1.5%,32,184,5972,5,27668,84,7,15
Winter,11/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1584,1.4%,22,44,965,3,25067,57,10,9
Winter,11/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2170,1.7%,36,197,7090,6,14809,87,1,18
Winter,11/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1436,1.5%,22,120,2646,6,17699,78,4,5
Winter,11/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1830,1.8%,32,104,3364,4,37854,90,11,8
Winter,11/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1678,1.5%,25,95,2390,4,15532,59,0,12
Winter,11/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1530,1.7%,25,71,1798,7,22972,92,9,14
Winter,11/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1560,1.3%,20,170,3344,6,32436,60,0,20
Winter,11/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2133,1.6%,33,201,6723,6,22033,81,7,17
Winter,11/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1434,1.1%,16,50,803,10,8091,80,3,9
Winter,11/17/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1926,1.3%,26,45,1165,6,58731,55,7,11
Winter,11/18/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2041,1.7%,34,174,5897,6,39660,87,6,18
Winter,11/19/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1746,1.2%,22,37,792,4,31352,80,1,12
Winter,11/20/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1360,1.6%,22,189,4085,7,14376,95,0,11
Winter,11/21/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2546,1.3%,32,114,3620,11,25717,52,8,17
Winter,11/22/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1484,1.3%,20,155,3088,6,27596,77,6,18
Winter,11/23/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2013,1.8%,36,178,6379,5,45367,72,3,6
Winter,11/24/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2102,1.7%,36,109,3865,5,17121,88,5,17
Winter,11/25/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2279,1.8%,41,97,3932,6,26079,54,6,21
Winter,11/26/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2225,1.4%,31,69,2141,7,5129,55,3,12
Winter,11/27/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2070,1.7%,35,149,5255,4,16471,82,9,18
Winter,11/28/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,2299,1.2%,28,90,2504,8,35181,47,0,17
Winter,11/29/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1367,1.1%,15,113,1711,2,44644,54,9,8
Winter,11/30/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Discount,1424,1.4%,20,205,4140,5,19794,82,3,12
Spring ,3/1/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1302.4,1.6%,21,143,3063,6,29474,46,6,8
Spring ,3/2/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1328.8,1.9%,25,111,2767,3,27451,63,6,9
Spring ,3/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1161.6,1.5%,18,89,1592,2,33881,74,12,0
Spring ,3/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1139.2,1.2%,13,78,1050,6,22972,63,4,5
Spring ,3/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,900.8,1.7%,15,29,442,5,13581,51,15,5
Spring ,3/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,935.2,1.4%,13,111,1450,6,15676,73,14,12
Spring ,3/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1327.2,1.8%,24,199,4828,4,23839,52,12,0
Spring ,3/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1041.6,1.2%,12,57,717,6,9680,69,7,2
Spring ,3/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1148.8,1.8%,21,137,2874,8,8669,91,5,2
Spring ,3/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1228,1.2%,15,47,711,1,22105,66,11,9
Spring ,3/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1472,1.6%,23,36,823,6,37420,45,6,9
Spring ,3/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1172.8,1.8%,22,48,1046,1,23839,93,16,3
Spring ,3/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1204,1.1%,13,61,819,6,5418,66,4,11
Spring ,3/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1049.6,1.3%,13,113,1479,4,26006,44,3,6
Spring ,3/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1554.4,1.8%,28,165,4647,1,14087,69,7,9
Spring ,3/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1024,1.8%,19,48,903,7,5779,60,12,9
Spring ,3/17/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1312,1.4%,18,185,3373,2,3901,86,7,12
Spring ,3/18/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1533.6,1.3%,21,178,3658,8,18782,81,2,0
Spring ,3/19/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,988,1.0%,10,170,1748,3,25284,46,17,9
Spring ,3/20/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1318.4,1.0%,13,84,1130,5,6502,90,1,0
Spring ,3/21/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,839.2,1.0%,9,67,576,7,38937,72,3,12
Spring ,3/22/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1053.6,1.7%,18,52,928,1,18782,55,6,5
Spring ,3/23/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,848.8,1.2%,11,153,1613,2,3715,70,1,6
Spring ,3/24/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,959.2,1.5%,15,56,822,3,3715,48,1,5
Spring ,3/25/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1582.4,1.2%,18,170,3096,7,5490,85,7,12
Spring ,3/26/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1539.2,1.3%,20,128,2533,7,11558,95,5,5
Spring ,3/27/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1211.2,1.6%,19,56,1072,6,18782,46,2,12
Spring ,3/28/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1012.8,2.0%,20,83,1666,7,14304,76,1,2
Spring ,3/29/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1202.4,1.1%,13,119,1570,7,3612,53,16,6
Spring ,3/30/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,936.8,1.7%,16,126,2000,2,19071,50,10,12
Spring ,3/31/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1332,1.4%,18,36,654,3,38432,76,2,0
Spring ,4/1/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,945.6,1.6%,15,160,2469,3,7657,88,6,6
Spring ,4/2/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1005.6,1.4%,14,59,847,1,25140,103,6,0
Spring ,4/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1279.2,1.7%,22,77,1687,4,21744,89,1,5
Spring ,12/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1153.6,1.4%,16,93,1501,5,4190,63,7,11
Spring ,12/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1504.8,1.1%,17,68,1130,9,12642,63,9,3
Spring ,12/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1424.8,1.1%,16,118,1861,3,11703,78,6,3
Spring ,12/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,980,1.6%,16,91,1445,4,16976,52,12,9
Spring ,12/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1120.8,1.0%,11,154,1729,4,20588,73,8,2
Spring ,12/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1395.2,1.4%,20,70,1411,4,3684,85,6,2
Spring ,12/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1292.8,1.3%,17,60,998,3,17338,73,6,3
Spring ,12/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1293.6,1.0%,13,192,2556,5,11558,75,15,3
Spring ,12/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1178.4,1.8%,21,133,2811,8,4334,87,2,0
Spring ,12/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1580.8,1.7%,26,170,4437,4,34242,75,16,12
Spring ,12/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1472.8,1.3%,19,109,2083,2,30774,70,19,5
Spring ,12/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1513.6,1.6%,24,50,1191,8,15604,53,11,6
Spring ,12/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1501.6,1.0%,15,172,2584,6,17699,90,9,8
Spring ,12/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1218.4,1.5%,18,210,3781,4,5418,67,19,5
Spring ,12/17/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,992,1.6%,16,131,2059,6,10836,103,7,11
Spring ,12/18/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1452.8,1.9%,27,93,2539,4,29185,87,11,0
Spring ,12/19/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,968,1.8%,17,128,2198,2,14015,60,12,8
Spring ,12/20/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1086.4,1.6%,17,189,3201,7,3199,91,7,11
Spring ,12/21/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,803.2,1.9%,15,106,1598,3,17193,99,20,12
Spring ,12/22/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1444,1.0%,14,96,1385,5,3829,72,22,0
Spring ,12/23/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1475.2,1.3%,18,99,1824,3,3818,78,15,9
Spring ,12/24/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,964,1.1%,11,139,1519,3,7007,82,4,6
Spring ,4/26/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1100.8,1.1%,12,171,2091,4,25212,71,7,3
Spring ,4/27/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1140,1.2%,14,81,1128,5,929,86,11,5
Spring ,4/28/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1364,0.9%,12,72,886,7,14520,73,16,11
Spring ,4/29/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1168,1.2%,14,133,1796,0,0,68,14,5
Spring ,4/30/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1404.8,1.6%,23,133,2997,6,3096,73,20,9
Spring ,5/1/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1312.8,1.3%,17,70,1198,1,826,83,14,12
Spring ,5/2/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,943.2,0.9%,9,67,590,7,13726,77,7,5
Spring ,5/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1039.2,1.5%,15,199,3037,3,30341,49,12,2
Spring ,5/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1284.8,1.7%,21,43,912,7,17771,91,17,11
Spring ,5/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,964.8,1.4%,14,149,2017,0,0,109,13,2
Spring ,5/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1381.6,1.7%,23,146,3357,6,4118,78,13,8
Spring ,5/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,969.6,1.0%,10,151,1482,3,4118,71,5,9
Spring ,5/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1568,1.7%,26,169,4428,5,103,87,17,11
Spring ,5/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1412,1.9%,27,184,4987,6,14376,98,11,8
Spring ,5/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1597.6,0.9%,14,160,2201,0,0,93,18,12
Spring ,5/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1027.2,0.9%,10,180,1738,5,11920,64,17,0
Spring ,5/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1582.4,1.7%,27,66,1772,3,413,99,23,6
Spring ,5/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,921.6,1.7%,16,190,3045,2,9319,78,18,0
Spring ,5/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1236.8,1.7%,21,97,2002,6,2374,81,12,6
Spring ,5/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1011.2,1.2%,12,69,847,3,1238,94,16,8
Spring ,5/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1505.6,1.8%,26,182,4795,4,9536,99,12,3
Spring ,5/17/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1287.2,1.1%,14,60,870,1,5346,76,9,6
Spring ,5/18/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1179.2,1.9%,23,79,1810,3,206,71,9,2
Spring ,5/19/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1497.6,1.2%,17,142,2453,5,4696,75,16,3
Spring ,5/20/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,964,1.5%,15,39,561,6,18493,97,18,9
Spring ,5/21/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1560.8,1.8%,29,174,4972,3,23622,71,19,11
Spring ,5/22/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1010.4,1.4%,14,90,1291,5,16398,93,11,0
Spring ,5/23/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1424.8,1.1%,15,60,911,7,6502,85,9,11
Spring ,5/24/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,832.8,1.5%,13,78,996,8,27523,79,7,9
Spring ,5/25/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1444.8,1.2%,18,147,2597,3,16543,91,8,11
Spring ,5/26/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,985.6,1.7%,17,79,1310,1,929,68,20,8
Spring ,5/27/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,852.8,1.6%,14,158,2186,6,19360,67,16,9
Spring ,5/28/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1532,1.4%,21,131,2760,2,9897,90,15,6
Spring ,5/29/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1242.4,1.5%,19,93,1721,2,20950,59,10,0
Spring ,5/30/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1521.6,1.7%,26,59,1562,2,20155,88,19,3
Spring ,5/31/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1558.4,1.5%,24,119,2793,6,8091,89,8,6
Summer ,6/1/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1265.6,1.5%,19,39,727,4,16254,92,13,18
Summer ,6/2/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,786.1,1.2%,9,116,1092,6,19505,113,8,12
Summer ,6/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1343.3,1.2%,16,161,2577,9,20083,92,17,9
Summer ,6/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1056.3,1.3%,14,195,2717,7,16976,105,15,9
Summer ,6/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1201.9,1.4%,17,59,991,2,21672,103,9,20
Summer ,6/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,755.3,1.0%,8,71,543,6,12786,97,18,5
Summer ,6/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1138.9,1.1%,12,96,1147,8,19216,75,14,0
Summer ,6/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1143.8,1.6%,18,128,2349,8,17049,104,18,8
Summer ,6/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1022.7,1.6%,16,193,3077,2,5996,62,10,17
Summer ,6/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1103.2,1.4%,15,126,1898,9,18421,77,16,12
Summer ,6/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,767.2,1.2%,10,127,1204,8,20733,82,16,12
Summer ,6/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,800.8,1.2%,10,78,776,9,23045,67,4,5
Summer ,6/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,742,1.7%,13,94,1192,4,39299,100,7,14
Summer ,6/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1292.9,1.6%,21,35,721,5,26368,90,13,9
Summer ,6/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,935.9,1.3%,12,122,1480,3,25428,86,23,9
Summer ,6/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1194.9,1.4%,16,68,1125,9,12281,113,13,11
Summer ,12/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1043,1.7%,17,120,2072,2,22900,81,15,15
Summer ,12/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1324.4,1.0%,13,196,2490,6,24778,96,9,14
Summer ,12/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1173.2,1.3%,15,86,1262,3,14087,79,25,8
Summer ,12/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,784,1.0%,8,56,438,7,45439,62,17,0
Summer ,12/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1212.4,1.8%,21,154,3273,9,23839,59,17,8
Summer ,12/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,885.5,1.8%,16,201,3200,4,20372,86,13,9
Summer ,12/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1400,1.6%,22,112,2503,6,13364,86,18,15
Summer ,12/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,816.2,1.0%,8,114,882,7,45872,73,20,3
Summer ,12/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,829.5,1.4%,11,70,792,3,44644,90,11,12
Summer ,12/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1382.5,1.0%,14,61,848,5,10114,66,12,14
Summer ,12/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,804.3,1.6%,13,90,1165,6,22539,70,24,9
Summer ,12/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1323,1.4%,19,173,3206,4,30052,105,10,8
Summer ,12/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,780.5,1.5%,11,81,924,4,16976,99,24,6
Summer ,12/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,780.5,1.0%,8,118,937,4,7874,64,10,17
Summer ,12/17/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1115.8,1.3%,14,162,2280,7,23478,63,7,5
Summer ,12/18/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,919.8,1.8%,16,45,729,2,28463,74,21,8
Summer ,12/19/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1208.9,1.3%,16,115,1803,6,16687,105,10,12
Summer ,12/20/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1041.6,0.9%,10,207,1981,4,23478,59,23,12
Summer ,12/21/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,794.5,1.7%,13,103,1357,3,11920,87,17,9
Summer ,12/22/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,802.2,1.0%,8,70,546,6,39804,69,13,18
Summer ,12/23/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1218,1.0%,12,161,1944,8,21094,102,14,2
Summer ,12/24/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1164.8,1.3%,16,45,710,2,14737,69,12,6
Summer ,7/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,942.9,1.7%,16,202,3139,6,24489,66,17,15
Summer ,7/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,748.3,1.3%,10,140,1335,5,29691,81,21,12
Summer ,7/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,854,1.7%,15,128,1896,3,15676,87,23,11
Summer ,7/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1220.8,1.6%,19,117,2208,4,23189,88,14,3
Summer ,7/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,801.5,1.7%,14,159,2170,7,19722,93,20,15
Summer ,7/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1176,1.3%,15,198,3024,6,22394,66,8,18
Summer ,7/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1110.9,1.5%,16,98,1610,3,14881,88,13,15
Summer ,7/16/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1211,1.3%,15,114,1722,6,23406,51,17,18
Summer ,7/17/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1144.5,1.7%,19,76,1438,8,11197,64,10,5
Summer ,7/18/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,943.6,1.2%,11,51,577,2,4623,50,12,8
Summer ,7/19/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,802.2,1.1%,9,69,594,6,5779,49,4,17
Summer ,7/20/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,998.9,1.2%,11,158,1818,5,7802,76,11,9
Summer ,7/21/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1254.4,1.3%,16,184,2954,1,17916,53,5,17
Summer ,7/22/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1329.3,1.3%,17,115,1952,9,35903,49,3,2
Summer ,7/23/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,750.4,1.0%,8,48,367,5,19938,51,2,0
Summer ,7/24/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,800.8,1.3%,11,164,1749,5,31641,43,9,9
Summer ,7/25/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,858.2,1.7%,15,28,402,1,31858,64,13,15
Summer ,7/26/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1256.5,0.9%,11,143,1640,8,13870,32,3,2
Summer ,7/27/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,972.3,1.1%,11,88,976,6,20733,45,1,11
Summer ,7/28/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,746.2,1.3%,10,168,1681,7,10403,68,2,12
Summer ,7/29/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1067.5,1.2%,13,66,856,1,12786,54,11,0
Summer ,7/30/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1297.8,1.2%,15,113,1712,4,5779,39,3,18
Summer ,7/31/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,836.5,1.7%,14,167,2321,4,7802,66,10,6
Summer ,8/1/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1290.8,1.0%,13,116,1523,7,26006,55,6,6
Summer ,8/2/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,763,1.3%,10,59,598,7,12570,82,10,17
Summer ,8/3/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1320.9,1.2%,16,135,2203,2,17338,78,0,8
Summer ,8/4/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,881.3,1.6%,14,99,1377,4,24273,81,8,9
Summer ,8/5/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1168.3,1.7%,20,190,3816,7,20805,55,0,12
Summer ,8/6/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,891.8,1.5%,13,119,1577,7,32508,47,9,14
Summer ,8/7/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1001,1.5%,15,90,1387,6,7946,75,3,14
Summer ,8/8/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1269.8,1.0%,12,97,1169,8,7224,81,1,9
Summer ,8/9/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,791,1.1%,9,80,703,9,14448,87,2,9
Summer ,8/10/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,856.8,1.1%,10,138,1352,7,21383,86,2,14
Summer ,8/11/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,751.8,1.2%,9,120,1053,8,5779,58,12,14
Summer ,8/12/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1198.4,1.4%,17,158,2693,1,18421,39,1,6
Summer ,8/13/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1099,1.1%,12,40,478,7,9825,37,5,12
Summer ,8/14/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,926.1,1.2%,11,177,1918,5,21239,50,2,6
Summer ,8/15/2023,Bengaluru,12.9716,77.5946,Facebook,Desktop,Discount,1292.9,1.5%,19,37,700,4,22539,54,2,11
